step,body,x,y
605,0,-11.1518,0.2947
605,1,-3.6324,-3.5929
605,2,-30.7734,-21.5471
605,3,-46.0324,-20.9155
605,4,30.0834,-27.3848
605,5,5.5059,-40.3877
605,6,-26.6653,-54.6263
605,7,-32.5449,-19.6872
605,8,-25.0999,-25.0674
606,0,-11.1788,0.2600
606,1,-3.6030,-3.5934
606,2,-30.8284,-21.4904
606,3,-46.0494,-20.9132
606,4,30.1214,-27.3910
606,5,5.4902,-40.4775
606,6,-26.7362,-54.7135
606,7,-32.5589,-19.7957
606,8,-25.1615,-25.1308
607,0,-11.2058,0.2251
607,1,-3.5739,-3.5937
607,2,-30.8846,-21.4323
607,3,-46.0663,-20.9109
607,4,30.1593,-27.3973
607,5,5.4745,-40.5673
607,6,-26.8071,-54.8007
607,7,-32.5713,-19.9058
607,8,-25.2235,-25.1939
608,0,-11.2327,0.1902
608,1,-3.5450,-3.5940
608,2,-30.9423,-21.3728
608,3,-46.0829,-20.9086
608,4,30.1972,-27.4035
608,5,5.4587,-40.6570
608,6,-26.8779,-54.8877
608,7,-32.5819,-20.0176
608,8,-25.2858,-25.2568
609,0,-11.2596,0.1551
609,1,-3.5164,-3.5942
609,2,-31.0019,-21.3117
609,3,-46.0994,-20.9063
609,4,30.2350,-27.4098
609,5,5.4430,-40.7467
609,6,-26.9487,-54.9748
609,7,-32.5903,-20.1311
609,8,-25.3484,-25.3194
610,0,-11.2865,0.1200
610,1,-3.4880,-3.5944
610,2,-31.0638,-21.2488
610,3,-46.1157,-20.9041
610,4,30.2729,-27.4160
610,5,5.4273,-40.8363
610,6,-27.0196,-55.0617
610,7,-32.5961,-20.2466
610,8,-25.4113,-25.3818
611,0,-11.3133,0.0848
611,1,-3.4599,-3.5945
611,2,-31.1287,-21.1840
611,3,-46.1318,-20.9018
611,4,30.3107,-27.4223
611,5,5.4115,-40.9259
611,6,-27.0904,-55.1487
611,7,-32.5988,-20.3641
611,8,-25.4746,-25.4438
612,0,-11.3401,0.0496
612,1,-3.4321,-3.5945
612,2,-31.1972,-21.1173
612,3,-46.1477,-20.8995
612,4,30.3484,-27.4285
612,5,5.3957,-41.0154
612,6,-27.1612,-55.2355
612,7,-32.5978,-20.4837
612,8,-25.5382,-25.5057
613,0,-11.3669,0.0142
613,1,-3.4045,-3.5944
613,2,-31.2704,-21.0485
613,3,-46.1635,-20.8972
613,4,30.3862,-27.4347
613,5,5.3799,-41.1050
613,6,-27.2321,-55.3223
613,7,-32.5920,-20.6056
613,8,-25.6021,-25.5672
614,0,-11.3936,-0.0212
614,1,-3.3771,-3.5943
614,2,-31.3496,-20.9778
614,3,-46.1791,-20.8949
614,4,30.4239,-27.4410
614,5,5.3641,-41.1945
614,6,-27.3029,-55.4090
614,7,-32.5803,-20.7295
614,8,-25.6664,-25.6285
615,0,-11.4203,-0.0567
615,1,-3.3500,-3.5941
615,2,-31.4366,-20.9057
615,3,-46.1944,-20.8926
615,4,30.4615,-27.4472
615,5,5.3483,-41.2839
615,6,-27.3737,-55.4957
615,7,-32.5612,-20.8550
615,8,-25.7309,-25.6895
616,0,-11.4469,-0.0923
616,1,-3.3232,-3.5938
616,2,-31.5333,-20.8333
616,3,-46.2096,-20.8904
616,4,30.4992,-27.4534
616,5,5.3325,-41.3733
616,6,-27.4445,-55.5823
616,7,-32.5327,-20.9810
616,8,-25.7958,-25.7503
617,0,-11.4736,-0.1280
617,1,-3.2966,-3.5935
617,2,-31.6422,-20.7630
617,3,-46.2247,-20.8881
617,4,30.5368,-27.4597
617,5,5.3167,-41.4627
617,6,-27.5153,-55.6689
617,7,-32.4927,-21.1056
617,8,-25.8610,-25.8107
618,0,-11.5002,-0.1637
618,1,-3.2702,-3.5931
618,2,-31.7649,-20.6985
618,3,-46.2395,-20.8858
618,4,30.5744,-27.4659
618,5,5.3008,-41.5520
618,6,-27.5861,-55.7554
618,7,-32.4396,-21.2251
618,8,-25.9265,-25.8709
619,0,-11.5267,-0.1995
619,1,-3.2441,-3.5927
619,2,-31.9010,-20.6449
619,3,-46.2542,-20.8836
619,4,30.6120,-27.4721
619,5,5.2849,-41.6413
619,6,-27.6569,-55.8418
619,7,-32.3739,-21.3351
619,8,-25.9923,-25.9309
620,0,-11.5533,-0.2354
620,1,-3.2183,-3.5922
620,2,-32.0472,-20.6064
620,3,-46.2686,-20.8813
620,4,30.6495,-27.4783
620,5,5.2690,-41.7305
620,6,-27.7276,-55.9282
620,7,-32.2987,-21.4315
620,8,-26.0584,-25.9906
621,0,-11.5798,-0.2713
621,1,-3.1926,-3.5917
621,2,-32.1981,-20.5843
621,3,-46.2829,-20.8791
621,4,30.6870,-27.4845
621,5,5.2532,-41.8198
621,6,-27.7984,-56.0146
621,7,-32.2187,-21.5133
621,8,-26.1248,-26.0499
622,0,-11.6063,-0.3074
622,1,-3.1673,-3.5911
622,2,-32.3491,-20.5771
622,3,-46.2970,-20.8769
622,4,30.7245,-27.4907
622,5,5.2372,-41.9089
622,6,-27.8692,-56.1008
622,7,-32.1381,-21.5818
622,8,-26.1915,-26.1091
623,0,-11.6327,-0.3435
623,1,-3.1421,-3.5905
623,2,-32.4975,-20.5819
623,3,-46.3109,-20.8746
623,4,30.7619,-27.4969
623,5,5.2213,-41.9981
623,6,-27.9399,-56.1871
623,7,-32.0596,-21.6397
623,8,-26.2586,-26.1679
624,0,-11.6591,-0.3797
624,1,-3.1172,-3.5899
624,2,-32.6420,-20.5959
624,3,-46.3246,-20.8724
624,4,30.7993,-27.5031
624,5,5.2054,-42.0872
624,6,-28.0107,-56.2732
624,7,-31.9842,-21.6895
624,8,-26.3259,-26.2264
625,0,-11.6855,-0.4159
625,1,-3.0926,-3.5891
625,2,-32.7822,-20.6168
625,3,-46.3382,-20.8702
625,4,30.8367,-27.5093
625,5,5.1894,-42.1763
625,6,-28.0814,-56.3593
625,7,-31.9123,-21.7334
625,8,-26.3936,-26.2847
626,0,-11.7118,-0.4522
626,1,-3.0682,-3.5884
626,2,-32.9184,-20.6429
626,3,-46.3515,-20.8680
626,4,30.8741,-27.5155
626,5,5.1735,-42.2653
626,6,-28.1522,-56.4454
626,7,-31.8437,-21.7729
626,8,-26.4616,-26.3427
627,0,-11.7382,-0.4886
627,1,-3.0440,-3.5876
627,2,-33.0508,-20.6730
627,3,-46.3647,-20.8658
627,4,30.9114,-27.5217
627,5,5.1575,-42.3543
627,6,-28.2229,-56.5314
627,7,-31.7782,-21.8091
627,8,-26.5299,-26.4003
628,0,-11.7645,-0.5251
628,1,-3.0200,-3.5868
628,2,-33.1797,-20.7062
628,3,-46.3777,-20.8636
628,4,30.9487,-27.5279
628,5,5.1415,-42.4432
628,6,-28.2937,-56.6173
628,7,-31.7155,-21.8428
628,8,-26.5985,-26.4577
629,0,-11.7907,-0.5616
629,1,-2.9963,-3.5859
629,2,-33.3055,-20.7418
629,3,-46.3905,-20.8615
629,4,30.9860,-27.5341
629,5,5.1255,-42.5322
629,6,-28.3644,-56.7032
629,7,-31.6551,-21.8747
629,8,-26.6674,-26.5148
630,0,-11.8170,-0.5982
630,1,-2.9728,-3.5850
630,2,-33.4285,-20.7794
630,3,-46.4031,-20.8593
630,4,31.0233,-27.5402
630,5,5.1094,-42.6210
630,6,-28.4351,-56.7890
630,7,-31.5969,-21.9052
630,8,-26.7367,-26.5715
631,0,-11.8432,-0.6349
631,1,-2.9496,-3.5840
631,2,-33.5490,-20.8186
631,3,-46.4155,-20.8572
631,4,31.0605,-27.5464
631,5,5.0934,-42.7099
631,6,-28.5058,-56.8747
631,7,-31.5407,-21.9347
631,8,-26.8063,-26.6279
632,0,-11.8693,-0.6716
632,1,-2.9265,-3.5831
632,2,-33.6672,-20.8591
632,3,-46.4277,-20.8550
632,4,31.0977,-27.5526
632,5,5.0774,-42.7987
632,6,-28.5765,-56.9604
632,7,-31.4860,-21.9633
632,8,-26.8762,-26.6840
633,0,-11.8955,-0.7084
633,1,-2.9037,-3.5821
633,2,-33.7833,-20.9008
633,3,-46.4398,-20.8529
633,4,31.1348,-27.5587
633,5,5.0613,-42.8875
633,6,-28.6472,-57.0461
633,7,-31.4329,-21.9913
633,8,-26.9464,-26.7398
634,0,-11.9216,-0.7453
634,1,-2.8812,-3.5810
634,2,-33.8976,-20.9434
634,3,-46.4516,-20.8508
634,4,31.1720,-27.5649
634,5,5.0452,-42.9762
634,6,-28.7179,-57.1317
634,7,-31.3810,-22.0189
634,8,-27.0170,-26.7952
635,0,-11.9477,-0.7822
635,1,-2.8588,-3.5800
635,2,-34.0101,-20.9868
635,3,-46.4633,-20.8487
635,4,31.2091,-27.5711
635,5,5.0291,-43.0649
635,6,-28.7886,-57.2172
635,7,-31.3304,-22.0462
635,8,-27.0878,-26.8503
636,0,-11.9738,-0.8192
636,1,-2.8367,-3.5789
636,2,-34.1211,-21.0309
636,3,-46.4747,-20.8466
636,4,31.2462,-27.5772
636,5,5.0130,-43.1536
636,6,-28.8593,-57.3027
636,7,-31.2807,-22.0733
636,8,-27.1590,-26.9050
637,0,-11.9998,-0.8563
637,1,-2.8148,-3.5778
637,2,-34.2306,-21.0756
637,3,-46.4860,-20.8445
637,4,31.2832,-27.5834
637,5,4.9969,-43.2422
637,6,-28.9300,-57.3881
637,7,-31.2320,-22.1003
637,8,-27.2305,-26.9594
638,0,-12.0259,-0.8934
638,1,-2.7931,-3.5766
638,2,-34.3388,-21.1209
638,3,-46.4971,-20.8425
638,4,31.3203,-27.5895
638,5,4.9807,-43.3308
638,6,-29.0007,-57.4735
638,7,-31.1841,-22.1272
638,8,-27.3023,-27.0133
639,0,-12.0519,-0.9306
639,1,-2.7716,-3.5755
639,2,-34.4457,-21.1666
639,3,-46.5079,-20.8404
639,4,31.3573,-27.5957
639,5,4.9646,-43.4193
639,6,-29.0713,-57.5588
639,7,-31.1370,-22.1542
639,8,-27.3745,-27.0670
640,0,-12.0778,-0.9679
640,1,-2.7504,-3.5743
640,2,-34.5514,-21.2128
640,3,-46.5186,-20.8384
640,4,31.3942,-27.6018
640,5,4.9484,-43.5078
640,6,-29.1420,-57.6441
640,7,-31.0905,-22.1812
640,8,-27.4469,-27.1202
641,0,-12.1038,-1.0052
641,1,-2.7294,-3.5731
641,2,-34.6561,-21.2594
641,3,-46.5291,-20.8364
641,4,31.4312,-27.6080
641,5,4.9322,-43.5963
641,6,-29.2126,-57.7293
641,7,-31.0446,-22.2085
641,8,-27.5197,-27.1730
642,0,-12.1297,-1.0426
642,1,-2.7086,-3.5718
642,2,-34.7598,-21.3064
642,3,-46.5393,-20.8344
642,4,31.4681,-27.6141
642,5,4.9160,-43.6848
642,6,-29.2833,-57.8145
642,7,-30.9993,-22.2358
642,8,-27.5928,-27.2255
643,0,-12.1556,-1.0801
643,1,-2.6880,-3.5706
643,2,-34.8625,-21.3537
643,3,-46.5494,-20.8324
643,4,31.5050,-27.6203
643,5,4.8998,-43.7732
643,6,-29.3539,-57.8996
643,7,-30.9545,-22.2634
643,8,-27.6662,-27.2775
644,0,-12.1815,-1.1176
644,1,-2.6676,-3.5693
644,2,-34.9643,-21.4012
644,3,-46.5593,-20.8305
644,4,31.5419,-27.6264
644,5,4.8836,-43.8615
644,6,-29.4245,-57.9846
644,7,-30.9101,-22.2913
644,8,-27.7398,-27.3291
645,0,-12.2073,-1.1551
645,1,-2.6474,-3.5681
645,2,-35.0653,-21.4491
645,3,-46.5690,-20.8285
645,4,31.5787,-27.6325
645,5,4.8674,-43.9499
645,6,-29.4952,-58.0696
645,7,-30.8661,-22.3194
645,8,-27.8138,-27.3803
646,0,-12.2332,-1.1928
646,1,-2.6275,-3.5668
646,2,-35.1655,-21.4972
646,3,-46.5784,-20.8266
646,4,31.6155,-27.6387
646,5,4.8511,-44.0382
646,6,-29.5658,-58.1545
646,7,-30.8224,-22.3479
646,8,-27.8881,-27.4311
647,0,-12.2590,-1.2305
647,1,-2.6077,-3.5655
647,2,-35.2649,-21.5456
647,3,-46.5877,-20.8247
647,4,31.6523,-27.6448
647,5,4.8348,-44.1264
647,6,-29.6364,-58.2394
647,7,-30.7791,-22.3767
647,8,-27.9627,-27.4814
648,0,-12.2847,-1.2682
648,1,-2.5882,-3.5642
648,2,-35.3636,-21.5942
648,3,-46.5968,-20.8229
648,4,31.6891,-27.6509
648,5,4.8186,-44.2147
648,6,-29.7070,-58.3242
648,7,-30.7361,-22.4058
648,8,-28.0376,-27.5313
649,0,-12.3105,-1.3061
649,1,-2.5689,-3.5628
649,2,-35.4616,-21.6430
649,3,-46.6056,-20.8210
649,4,31.7258,-27.6570
649,5,4.8023,-44.3029
649,6,-29.7776,-58.4090
649,7,-30.6934,-22.4354
649,8,-28.1127,-27.5808
650,0,-12.3362,-1.3439
650,1,-2.5497,-3.5615
650,2,-35.5590,-21.6921
650,3,-46.6142,-20.8192
650,4,31.7625,-27.6631
650,5,4.7859,-44.3910
650,6,-29.8482,-58.4937
650,7,-30.6509,-22.4653
650,8,-28.1882,-27.6298
651,0,-12.3620,-1.3819
651,1,-2.5308,-3.5601
651,2,-35.6557,-21.7413
651,3,-46.6227,-20.8174
651,4,31.7992,-27.6692
651,5,4.7696,-44.4791
651,6,-29.9188,-58.5784
651,7,-30.6087,-22.4957
651,8,-28.2639,-27.6783
652,0,-12.3876,-1.4199
652,1,-2.5121,-3.5588
652,2,-35.7519,-21.7907
652,3,-46.6309,-20.8156
652,4,31.8358,-27.6754
652,5,4.7533,-44.5672
652,6,-29.9894,-58.6630
652,7,-30.5667,-22.5265
652,8,-28.3399,-27.7263
653,0,-12.4133,-1.4579
653,1,-2.4936,-3.5574
653,2,-35.8475,-21.8403
653,3,-46.6389,-20.8139
653,4,31.8725,-27.6815
653,5,4.7369,-44.6553
653,6,-30.0600,-58.7476
653,7,-30.5249,-22.5577
653,8,-28.4161,-27.7739
654,0,-12.4390,-1.4960
654,1,-2.4753,-3.5561
654,2,-35.9426,-21.8900
654,3,-46.6467,-20.8122
654,4,31.9091,-27.6876
654,5,4.7205,-44.7433
654,6,-30.1305,-58.8321
654,7,-30.4833,-22.5895
654,8,-28.4927,-27.8210
655,0,-12.4646,-1.5342
655,1,-2.4572,-3.5547
655,2,-36.0371,-21.9400
655,3,-46.6543,-20.8105
655,4,31.9456,-27.6937
655,5,4.7042,-44.8313
655,6,-30.2011,-58.9165
655,7,-30.4419,-22.6217
655,8,-28.5694,-27.8676
656,0,-12.4902,-1.5724
656,1,-2.4393,-3.5533
656,2,-36.1311,-21.9900
656,3,-46.6616,-20.8088
656,4,31.9822,-27.6998
656,5,4.6878,-44.9192
656,6,-30.2716,-59.0009
656,7,-30.4007,-22.6545
656,8,-28.6464,-27.9137
657,0,-12.5158,-1.6107
657,1,-2.4216,-3.5519
657,2,-36.2247,-22.0402
657,3,-46.6688,-20.8072
657,4,32.0187,-27.7059
657,5,4.6713,-45.0071
657,6,-30.3422,-59.0853
657,7,-30.3596,-22.6877
657,8,-28.7237,-27.9592
658,0,-12.5414,-1.6491
658,1,-2.4041,-3.5506
658,2,-36.3178,-22.0906
658,3,-46.6757,-20.8056
658,4,32.0552,-27.7120
658,5,4.6549,-45.0950
658,6,-30.4127,-59.1696
658,7,-30.3187,-22.7215
658,8,-28.8012,-28.0043
659,0,-12.5669,-1.6875
659,1,-2.3867,-3.5492
659,2,-36.4105,-22.1411
659,3,-46.6824,-20.8040
659,4,32.0917,-27.7180
659,5,4.6385,-45.1829
659,6,-30.4833,-59.2538
659,7,-30.2780,-22.7558
659,8,-28.8789,-28.0489
660,0,-12.5925,-1.7259
660,1,-2.3696,-3.5478
660,2,-36.5027,-22.1918
660,3,-46.6889,-20.8025
660,4,32.1281,-27.7241
660,5,4.6220,-45.2707
660,6,-30.5538,-59.3380
660,7,-30.2374,-22.7907
660,8,-28.9568,-28.0929
661,0,-12.6180,-1.7644
661,1,-2.3527,-3.5464
661,2,-36.5946,-22.2426
661,3,-46.6952,-20.8010
661,4,32.1645,-27.7302
661,5,4.6055,-45.3584
661,6,-30.6243,-59.4221
661,7,-30.1970,-22.8262
661,8,-29.0349,-28.1364
662,0,-12.6435,-1.8030
662,1,-2.3360,-3.5450
662,2,-36.6860,-22.2935
662,3,-46.7012,-20.7995
662,4,32.2009,-27.7363
662,5,4.5890,-45.4462
662,6,-30.6948,-59.5062
662,7,-30.1567,-22.8622
662,8,-29.1133,-28.1793
663,0,-12.6690,-1.8416
663,1,-2.3194,-3.5436
663,2,-36.7771,-22.3445
663,3,-46.7070,-20.7981
663,4,32.2373,-27.7424
663,5,4.5725,-45.5339
663,6,-30.7654,-59.5903
663,7,-30.1166,-22.8988
663,8,-29.1918,-28.2218
664,0,-12.6944,-1.8803
664,1,-2.3031,-3.5423
664,2,-36.8677,-22.3957
664,3,-46.7126,-20.7967
664,4,32.2736,-27.7484
664,5,4.5560,-45.6216
664,6,-30.8359,-59.6742
664,7,-30.0767,-22.9361
664,8,-29.2705,-28.2636
665,0,-12.7199,-1.9190
665,1,-2.2869,-3.5409
665,2,-36.9581,-22.4469
665,3,-46.7180,-20.7953
665,4,32.3100,-27.7545
665,5,4.5395,-45.7092
665,6,-30.9064,-59.7582
665,7,-30.0369,-22.9739
665,8,-29.3494,-28.3050
666,0,-12.7453,-1.9578
666,1,-2.2710,-3.5395
666,2,-37.0481,-22.4983
666,3,-46.7231,-20.7940
666,4,32.3463,-27.7606
666,5,4.5229,-45.7968
666,6,-30.9768,-59.8421
666,7,-29.9973,-23.0123
666,8,-29.4284,-28.3458
667,0,-12.7707,-1.9966
667,1,-2.2552,-3.5382
667,2,-37.1377,-22.5498
667,3,-46.7280,-20.7928
667,4,32.3825,-27.7667
667,5,4.5064,-45.8844
667,6,-31.0473,-59.9259
667,7,-29.9579,-23.0513
667,8,-29.5077,-28.3860
668,0,-12.7961,-2.0355
668,1,-2.2396,-3.5368
668,2,-37.2270,-22.6014
668,3,-46.7327,-20.7916
668,4,32.4188,-27.7727
668,5,4.4898,-45.9719
668,6,-31.1178,-60.0097
668,7,-29.9187,-23.0910
668,8,-29.5870,-28.4257
669,0,-12.8215,-2.0745
669,1,-2.2242,-3.5355
669,2,-37.3161,-22.6532
669,3,-46.7371,-20.7904
669,4,32.4550,-27.7788
669,5,4.4732,-46.0594
669,6,-31.1883,-60.0934
669,7,-29.8796,-23.1312
669,8,-29.6665,-28.4648
670,0,-12.8469,-2.1135
670,1,-2.2089,-3.5341
670,2,-37.4048,-22.7050
670,3,-46.7413,-20.7893
670,4,32.4912,-27.7848
670,5,4.4566,-46.1469
670,6,-31.2587,-60.1771
670,7,-29.8408,-23.1721
670,8,-29.7461,-28.5034
671,0,-12.8722,-2.1525
671,1,-2.1939,-3.5328
671,2,-37.4932,-22.7569
671,3,-46.7452,-20.7882
671,4,32.5273,-27.7909
671,5,4.4399,-46.2343
671,6,-31.3292,-60.2607
671,7,-29.8021,-23.2136
671,8,-29.8258,-28.5414
672,0,-12.8975,-2.1916
672,1,-2.1790,-3.5315
672,2,-37.5813,-22.8089
672,3,-46.7489,-20.7872
672,4,32.5635,-27.7969
672,5,4.4233,-46.3217
672,6,-31.3996,-60.3442
672,7,-29.7637,-23.2558
672,8,-29.9057,-28.5788
673,0,-12.9229,-2.2308
673,1,-2.1644,-3.5302
673,2,-37.6692,-22.8611
673,3,-46.7524,-20.7862
673,4,32.5996,-27.8030
673,5,4.4067,-46.4090
673,6,-31.4701,-60.4278
673,7,-29.7255,-23.2985
673,8,-29.9856,-28.6157
674,0,-12.9482,-2.2700
674,1,-2.1499,-3.5289
674,2,-37.7568,-22.9133
674,3,-46.7556,-20.7853
674,4,32.6357,-27.8090
674,5,4.3900,-46.4964
674,6,-31.5405,-60.5112
674,7,-29.6875,-23.3420
674,8,-30.0656,-28.6520
675,0,-12.9734,-2.3093
675,1,-2.1355,-3.5276
675,2,-37.8441,-22.9656
675,3,-46.7586,-20.7844
675,4,32.6717,-27.8151
675,5,4.3733,-46.5837
675,6,-31.6109,-60.5947
675,7,-29.6497,-23.3860
675,8,-30.1457,-28.6878
676,0,-12.9987,-2.3486
676,1,-2.1214,-3.5263
676,2,-37.9312,-23.0180
676,3,-46.7613,-20.7837
676,4,32.7078,-27.8211
676,5,4.3566,-46.6709
676,6,-31.6814,-60.6780
676,7,-29.6122,-23.4307
676,8,-30.2259,-28.7230
677,0,-13.0240,-2.3880
677,1,-2.1074,-3.5251
677,2,-38.0180,-23.0705
677,3,-46.7638,-20.7829
677,4,32.7438,-27.8272
677,5,4.3399,-46.7582
677,6,-31.7518,-60.7613
677,7,-29.5750,-23.4760
677,8,-30.3061,-28.7576
678,0,-13.0492,-2.4274
678,1,-2.0936,-3.5238
678,2,-38.1046,-23.1231
678,3,-46.7661,-20.7822
678,4,32.7798,-27.8332
678,5,4.3232,-46.8454
678,6,-31.8222,-60.8446
678,7,-29.5380,-23.5219
678,8,-30.3864,-28.7917
679,0,-13.0745,-2.4669
679,1,-2.0800,-3.5226
679,2,-38.1909,-23.1757
679,3,-46.7680,-20.7816
679,4,32.8158,-27.8392
679,5,4.3064,-46.9325
679,6,-31.8926,-60.9278
679,7,-29.5012,-23.5684
679,8,-30.4667,-28.8252
680,0,-13.0997,-2.5064
680,1,-2.0666,-3.5214
680,2,-38.2770,-23.2285
680,3,-46.7698,-20.7811
680,4,32.8517,-27.8453
680,5,4.2897,-47.0197
680,6,-31.9630,-61.0110
680,7,-29.4648,-23.6156
680,8,-30.5470,-28.8582
681,0,-13.1249,-2.5459
681,1,-2.0533,-3.5202
681,2,-38.3629,-23.2813
681,3,-46.7712,-20.7806
681,4,32.8876,-27.8513
681,5,4.2729,-47.1067
681,6,-32.0334,-61.0941
681,7,-29.4287,-23.6633
681,8,-30.6274,-28.8906
682,0,-13.1501,-2.5856
682,1,-2.0402,-3.5190
682,2,-38.4486,-23.3342
682,3,-46.7724,-20.7802
682,4,32.9235,-27.8573
682,5,4.2561,-47.1938
682,6,-32.1037,-61.1772
682,7,-29.3928,-23.7117
682,8,-30.7078,-28.9225
683,0,-13.1752,-2.6252
683,1,-2.0273,-3.5178
683,2,-38.5341,-23.3872
683,3,-46.7734,-20.7799
683,4,32.9594,-27.8633
683,5,4.2393,-47.2808
683,6,-32.1741,-61.2602
683,7,-29.3573,-23.7607
683,8,-30.7882,-28.9539
684,0,-13.2004,-2.6650
684,1,-2.0146,-3.5166
684,2,-38.6193,-23.4403
684,3,-46.7741,-20.7796
684,4,32.9952,-27.8694
684,5,4.2225,-47.3678
684,6,-32.2445,-61.3432
684,7,-29.3221,-23.8103
684,8,-30.8686,-28.9847
685,0,-13.2256,-2.7047
685,1,-2.0020,-3.5155
685,2,-38.7044,-23.4934
685,3,-46.7745,-20.7795
685,4,33.0310,-27.8754
685,5,4.2056,-47.4548
685,6,-32.3148,-61.4261
685,7,-29.2872,-23.8604
685,8,-30.9489,-29.0149
686,0,-13.2507,-2.7446
686,1,-1.9896,-3.5144
686,2,-38.7893,-23.5466
686,3,-46.7746,-20.7794
686,4,33.0668,-27.8814
686,5,4.1888,-47.5417
686,6,-32.3852,-61.5090
686,7,-29.2526,-23.9112
686,8,-31.0293,-29.0447
687,0,-13.2758,-2.7844
687,1,-1.9773,-3.5133
687,2,-38.8739,-23.5999
687,3,-46.7745,-20.7794
687,4,33.1026,-27.8874
687,5,4.1719,-47.6286
687,6,-32.4555,-61.5918
687,7,-29.2184,-23.9625
687,8,-31.1096,-29.0739
688,0,-13.3010,-2.8243
688,1,-1.9652,-3.5122
688,2,-38.9584,-23.6532
688,3,-46.7741,-20.7794
688,4,33.1384,-27.8934
688,5,4.1551,-47.7155
688,6,-32.5259,-61.6746
688,7,-29.1846,-24.0144
688,8,-31.1899,-29.1027
689,0,-13.3261,-2.8643
689,1,-1.9533,-3.5112
689,2,-39.0427,-23.7066
689,3,-46.7735,-20.7796
689,4,33.1741,-27.8994
689,5,4.1382,-47.8023
689,6,-32.5962,-61.7573
689,7,-29.1511,-24.0668
689,8,-31.2701,-29.1309
690,0,-13.3512,-2.9043
690,1,-1.9416,-3.5101
690,2,-39.1268,-23.7600
690,3,-46.7726,-20.7799
690,4,33.2098,-27.9054
690,5,4.1213,-47.8891
690,6,-32.6665,-61.8400
690,7,-29.1180,-24.1198
690,8,-31.3503,-29.1586
691,0,-13.3763,-2.9444
691,1,-1.9300,-3.5091
691,2,-39.2108,-23.8135
691,3,-46.7714,-20.7802
691,4,33.2455,-27.9114
691,5,4.1043,-47.9759
691,6,-32.7368,-61.9226
691,7,-29.0852,-24.1733
691,8,-31.4305,-29.1858
692,0,-13.4013,-2.9845
692,1,-1.9185,-3.5081
692,2,-39.2946,-23.8671
692,3,-46.7699,-20.7807
692,4,33.2811,-27.9174
692,5,4.0874,-48.0626
692,6,-32.8072,-62.0052
692,7,-29.0529,-24.2274
692,8,-31.5106,-29.2125
693,0,-13.4264,-3.0247
693,1,-1.9073,-3.5071
693,2,-39.3782,-23.9207
693,3,-46.7681,-20.7812
693,4,33.3167,-27.9234
693,5,4.0704,-48.1493
693,6,-32.8775,-62.0877
693,7,-29.0209,-24.2820
693,8,-31.5906,-29.2388
694,0,-13.4515,-3.0649
694,1,-1.8962,-3.5062
694,2,-39.4616,-23.9743
694,3,-46.7661,-20.7819
694,4,33.3523,-27.9294
694,5,4.0535,-48.2360
694,6,-32.9478,-62.1702
694,7,-28.9893,-24.3370
694,8,-31.6705,-29.2645
695,0,-13.4765,-3.1051
695,1,-1.8852,-3.5053
695,2,-39.5449,-24.0280
695,3,-46.7638,-20.7826
695,4,33.3879,-27.9354
695,5,4.0365,-48.3226
695,6,-33.0180,-62.2526
695,7,-28.9581,-24.3926
695,8,-31.7504,-29.2898
696,0,-13.5016,-3.1454
696,1,-1.8745,-3.5044
696,2,-39.6281,-24.0818
696,3,-46.7611,-20.7835
696,4,33.4235,-27.9414
696,5,4.0195,-48.4092
696,6,-33.0883,-62.3350
696,7,-28.9274,-24.4487
696,8,-31.8302,-29.3147
697,0,-13.5266,-3.1858
697,1,-1.8638,-3.5035
697,2,-39.7111,-24.1356
697,3,-46.7583,-20.7845
697,4,33.4590,-27.9474
697,5,4.0025,-48.4958
697,6,-33.1586,-62.4173
697,7,-28.8970,-24.5052
697,8,-31.9099,-29.3390
698,0,-13.5516,-3.2262
698,1,-1.8534,-3.5026
698,2,-39.7939,-24.1894
698,3,-46.7551,-20.7856
698,4,33.4945,-27.9534
698,5,3.9855,-48.5824
698,6,-33.2289,-62.4996
698,7,-28.8671,-24.5622
698,8,-31.9895,-29.3630
699,0,-13.5766,-3.2666
699,1,-1.8431,-3.5018
699,2,-39.8766,-24.2433
699,3,-46.7516,-20.7869
699,4,33.5300,-27.9594
699,5,3.9684,-48.6689
699,6,-33.2991,-62.5819
699,7,-28.8375,-24.6196
699,8,-32.0690,-29.3865
700,0,-13.6016,-3.3071
700,1,-1.8329,-3.5010
700,2,-39.9591,-24.2972
700,3,-46.7478,-20.7882
700,4,33.5655,-27.9653
700,5,3.9514,-48.7553
700,6,-33.3694,-62.6641
700,7,-28.8084,-24.6775
700,8,-32.1485,-29.4096
701,0,-13.6266,-3.3477
701,1,-1.8229,-3.5002
701,2,-40.0415,-24.3511
701,3,-46.7438,-20.7897
701,4,33.6009,-27.9713
701,5,3.9343,-48.8418
701,6,-33.4396,-62.7462
701,7,-28.7797,-24.7358
701,8,-32.2278,-29.4322
702,0,-13.6516,-3.3883
702,1,-1.8131,-3.4995
702,2,-40.1238,-24.4050
702,3,-46.7394,-20.7913
702,4,33.6363,-27.9773
702,5,3.9172,-48.9282
702,6,-33.5099,-62.8283
702,7,-28.7515,-24.7946
702,8,-32.3071,-29.4544
703,0,-13.6766,-3.4289
703,1,-1.8034,-3.4987
703,2,-40.2059,-24.4590
703,3,-46.7348,-20.7931
703,4,33.6717,-27.9833
